,owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,INPUT_VALUE_ID_FOR_num_negative_days,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status,PCA
0,606.0,0,150000.0,100.0,2.07,0,5.333333333333333,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,606.0,0,150000.0,100.0,4642,2,-0.16792953547623335
1,703.0,0,150000.0,100.0,26.57,0,73.0,0.0,0,12.75,0,107027.25,36505.2275,0.34,1.0,107027.25,703.0,0,150000.0,100.0,1362,1,0.0012743341603520092
2,692.0,0,150000.0,100.0,42.1,0,19.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,692.0,0,150000.0,100.0,6485,0,-0.16744216247073296
3,684.0,0,150000.0,100.0,5.53,0,59.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,684.0,0,150000.0,100.0,6035,3,-0.16748749949450042
4,625.0,0,150000.0,100.0,1.65,1,60.666666666666664,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,625.0,0,150000.0,100.0,5299,1,-0.16782186004478558
5,677.0,0,150000.0,50.0,0.99,2,6.0,1.0,0,3.75,2,407304.5,134600.375,0.33,1.0,407304.5,665.0,0,150000.0,100.0,6518,0,0.08143659367851094
6,601.0,1,100000.0,100.0,3.94,0,26.0,1.5,1,18.25,1,78771.7,11854.6875,0.15,1.0,78771.7,601.0,1,100000.0,100.0,7777,0,-0.06369994398159498
7,525.0,2,35000.0,100.0,1.66,1,15.666666666666666,0.0,0,0.0,3,20348.33333,1858.666667,0.09,1.0,20348.33333,525.0,2,35000.0,100.0,486,2,-0.15431608430042967
8,588.0,1,100000.0,100.0,5.64,0,29.0,0.0,0,24.66666667,0,15947.66667,3111.666667,0.2,0.0,15947.66667,588.0,1,100000.0,100.0,5972,2,-0.08251364241707253
9,0.0,5,23333.333333333332,100.0,0.93,2,33.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,23333.333333333332,0.0,3435,2,-0.3284062178447989
10,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,198839.3267,8777.266667,0.04,1.0,198839.3267,655.0,0,150000.0,100.0,4666,1,0.028389294233420237
11,542.0,2,35000.0,100.0,25.9,0,18.0,0.857142857,0,29.71428571,0,81253.71429,6892.571429,0.08,1.0,81253.71429,542.0,2,35000.0,100.0,2724,1,-0.1360520396468658
12,500.0,2,35000.0,100.0,6.98,0,6.0,1.0,0,23.75,0,103631.675,5852.5125,0.06,2.0,103631.675,500.0,2,35000.0,100.0,4468,0,-0.12961484989866262
13,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,198839.3267,8777.266667,0.04,2.0,198839.3267,655.0,0,150000.0,100.0,4666,1,0.028389294233420237
14,616.0,0,150000.0,80.0,20.53,0,69.0,0.4,0,67.2,0,49269.8,2950.6,0.06,1.0,49269.8,615.0,0,150000.0,100.0,1971,2,-0.02015190743566695
15,652.0,0,150000.0,100.0,4.71,0,80.0,3.25,2,10.0,3,990199.79,28797.065,0.03,1.0,990199.79,652.0,0,150000.0,100.0,201,0,0.2644302899406888
16,590.0,1,100000.0,100.0,0.03,3,6.0,0.0,0,17.66666667,0,83851.5,13550.07667,0.16,0.0,83851.5,590.0,1,100000.0,100.0,4410,1,-0.062247009047689074
17,606.0,0,150000.0,100.0,9.42,0,79.0,0.0,0,66.0,0,53789.0,3000.0,0.06,1.0,53789.0,606.0,0,150000.0,100.0,4615,0,-0.015156022352576837
18,564.0,1,100000.0,50.0,1.45,1,8.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,555.0,1,100000.0,100.0,5581,1,-0.23339659424916387
19,713.0,0,150000.0,100.0,21.64,0,80.0,0.0,0,10.5,3,164320.45,48517.7075,0.3,2.0,164320.45,713.0,0,150000.0,100.0,5603,2,0.018421217380327842
20,549.0,2,35000.0,100.0,8.67,0,23.0,1.0,0,30.0,0,37771.0,8834.25,0.23,1.0,37771.0,549.0,2,35000.0,100.0,1694,0,-0.14898299807963447
21,568.0,1,100000.0,100.0,3.42,0,86.0,0.142857143,0,19.71428571,0,86904.42857,19131.85714,0.22,1.0,86904.42857,568.0,1,100000.0,100.0,5521,1,-0.06146101590047477
22,506.0,2,35000.0,100.0,2.23,0,39.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,506.0,2,35000.0,100.0,5713,1,-0.2972221260525258
23,677.0,0,150000.0,100.0,11.51,0,33.333333333333336,0.5,0,35.75,0,92250.25,9163.98,0.1,0.0,92250.25,677.0,0,150000.0,100.0,3381,0,-0.003280900093349853
24,662.0,0,150000.0,100.0,4.04,0,5.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,662.0,0,150000.0,100.0,5659,1,-0.167612176309861
25,620.0,0,150000.0,100.0,1.23,1,47.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,620.0,0,150000.0,100.0,4052,1,-0.16785019568464027
26,747.0,0,150000.0,1000.0,17.04,0,18.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,747.0,0,150000.0,1000.0,5366,1,0.13688872784090747
27,713.0,0,150000.0,100.0,3.08,0,80.0,0.0,0,34.66666667,0,785371.0,127546.85,0.16,2.0,785371.0,713.0,0,150000.0,100.0,633,1,0.2145018615322408
28,684.0,0,150000.0,100.0,9.76,0,19.0,1.25,1,44.25,0,25058.165,879.75,0.04,0.0,25058.165,684.0,0,150000.0,100.0,4755,1,-0.023284219127450746
29,502.0,2,35000.0,100.0,9.17,0,5.0,1.5,1,35.25,0,24178.315,1701.75,0.07,1.0,24178.315,502.0,2,35000.0,100.0,5452,1,-0.15330396808325983
30,712.0,0,150000.0,100.0,28.91,0,63.0,0.0,0,50.0,0,45533.6725,5000.0,0.11,1.0,45533.6725,712.0,0,150000.0,100.0,4431,2,-0.017017820604503554
31,643.0,0,150000.0,100.0,13.55,0,51.0,0.0,0,15.0,0,47185.25,7635.5,0.16,2.0,47185.25,643.0,0,150000.0,100.0,3392,0,-0.016916196944653274
32,704.0,0,150000.0,100.0,3.11,0,31.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,704.0,0,150000.0,100.0,7526,1,-0.16737415693508173
33,619.0,0,150000.0,100.0,1.36,1,14.0,0.666666667,0,8.333333333,3,23603.33333,1760.706667,0.07,0.0,23603.33333,619.0,0,150000.0,100.0,3593,0,-0.02408654985491746
34,634.0,0,150000.0,100.0,6.8,0,86.0,0.0,0,1.666666667,3,22445.0,0.0,0.0,1.0,22445.0,634.0,0,150000.0,100.0,765,2,-0.08193367409381568
35,591.0,1,100000.0,100.0,4.15,0,86.0,6.454545455,3,5.0,2,86255.36364,24108.45455,0.28,0.0,86255.36364,591.0,1,100000.0,100.0,6445,1,-0.0723493389825845
36,730.0,0,150000.0,100.0,2.29,0,74.0,0.333333333,0,70.0,0,2291481.0,218279.3333,0.1,0.0,2291481.0,730.0,0,150000.0,100.0,6974,1,0.663861624987437
37,674.0,0,150000.0,100.0,0.69,2,53.0,0.2,0,201.0,0,113396.4,5479.4,0.05,1.0,113396.4,674.0,0,150000.0,100.0,1807,2,0.0030098660277931995
38,652.0,0,150000.0,100.0,4.73,0,18.0,0.857142857,0,0.0,3,289466.8586,26000.0,0.09,2.0,289466.8586,652.0,0,150000.0,100.0,201,0,0.055405932579776634
39,634.0,0,150000.0,100.0,6.8,0,86.0,0.0,0,1.666666667,3,22445.0,0.0,0.0,1.0,22445.0,634.0,0,150000.0,100.0,765,2,-0.09275872901142047
40,645.0,1,100000.0,100.0,5.78,0,56.0,0.0,0,75.625,0,245861.5,18755.125,0.08,1.0,245861.5,645.0,1,100000.0,100.0,7602,2,-0.013608722641324756
41,649.0,0,150000.0,100.0,18.93,0,70.0,0.0,0,11.5,0,53664.67,11488.5,0.21,1.0,53664.67,649.0,0,150000.0,100.0,3266,1,-0.014949422730128904
42,606.0,0,150000.0,100.0,4.43,0,79.0,0.0,0,66.75,0,54014.945,1396.4575,0.03,1.0,54014.945,606.0,0,150000.0,100.0,4615,0,-0.015088624337858809
43,650.0,0,150000.0,100.0,8.67,0,23.0,1.0,0,30.0,0,37771.0,8834.25,0.23,1.0,37771.0,650.0,0,150000.0,100.0,1694,0,-0.019684740375371105
44,517.0,2,35000.0,100.0,39.36,0,74.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,517.0,2,35000.0,100.0,5998,1,-0.2971597876448455
45,600.0,0,150000.0,51.0,4.82,0,39.0,0.0,0,0.0,3,58165.0,2500.0,0.04,1.0,58165.0,623.0,0,150000.0,100.0,4443,0,-0.0229607321456844
46,539.0,2,35000.0,100.0,4.53,0,6.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,539.0,2,35000.0,100.0,3856,0,-0.2970351108294849
47,609.0,0,150000.0,100.0,4.95,0,4.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,609.0,0,150000.0,100.0,4618,1,-0.16791253409232054
48,663.0,0,150000.0,100.0,1.68,1,85.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,663.0,0,150000.0,100.0,2858,1,-0.16760650918189007
49,612.0,0,150000.0,100.0,16.59,0,52.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,612.0,0,150000.0,100.0,4782,0,-0.16789553270840774
50,646.0,0,150000.0,100.0,11.79,0,47.0,0.666666667,0,19.66666667,0,33617.33333,1972.333333,0.06,1.0,33617.33333,646.0,0,150000.0,100.0,870,0,-0.02094642230803639
51,620.0,0,150000.0,100.0,109.24,0,45.0,0.0,0,26.0,0,277388.564,7000.0,0.03,2.0,277388.564,620.0,0,150000.0,100.0,576,1,0.05162170291078564
52,683.0,0,150000.0,100.0,11.81,0,89.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,683.0,0,150000.0,100.0,5981,2,-0.16749316662247135
53,549.0,2,35000.0,100.0,5.94,0,24.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,549.0,2,35000.0,100.0,3666,1,-0.2969784395497756
54,632.0,0,150000.0,50.0,8.5,0,31.0,0.0,0,6.75,3,33005.0975,6198.4175,0.19,0.0,33005.0975,650.0,0,150000.0,100.0,203,1,-0.019644599844746414
55,586.0,1,100000.0,100.0,4.11,0,4.0,0.6,0,5.4,3,112759.8,63689.0,0.56,1.0,112759.8,586.0,1,100000.0,100.0,324,1,-0.05364650807640893
56,549.0,2,35000.0,100.0,4.07,0,18.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,549.0,2,35000.0,100.0,6536,0,-0.2969784395497756
57,691.0,0,150000.0,100.0,4.36,0,73.0,0.0,0,80.0,0,91464.66667,13682.83333,0.15,1.0,91464.66667,691.0,0,150000.0,100.0,6407,1,-0.003435895015238291
58,505.0,2,35000.0,100.0,6.98,0,6.0,1.0,0,23.75,0,103631.675,5852.5125,0.06,2.0,103631.675,505.0,2,35000.0,100.0,4468,0,-0.12958651425880796
59,544.0,2,35000.0,100.0,1.49,1,6.0,1.5,1,30.0,0,16709.25,980.25,0.06,2.0,16709.25,544.0,2,35000.0,100.0,4165,0,-0.1552939252195783
60,658.0,0,150000.0,100.0,12.1,0,4.0,0.0,0,12.66666667,0,14649.73667,1145.486667,0.08,0.0,14649.73667,658.0,0,150000.0,100.0,5215,1,-0.02653633511028374
61,620.0,0,150000.0,0.0,8.13,0,43.666666666666664,0.0,0,73.25,0,130551.27,27761.0,0.21,2.0,130551.27,620.0,5,150000.0,100.0,153,2,-0.010701498746979453
62,650.0,0,150000.0,100.0,5.76,0,40.0,2.125,2,10.125,3,40528.75,5029.375,0.12,0.0,40528.75,650.0,0,150000.0,100.0,3286,1,-0.01886212037896193
63,612.0,0,150000.0,100.0,6.02,0,80.0,0.333333333,0,23.33333333,0,67252.67667,12688.33333,0.19,2.0,67252.67667,612.0,0,150000.0,100.0,569,1,-0.01110588699335258
64,600.0,0,150000.0,100.0,11.37,0,75.0,1.666666667,1,81.22222222,0,135836.4444,16430.17222,0.12,1.0,135836.4444,600.0,0,150000.0,100.0,88,1,-0.01236588296840886
65,568.0,1,100000.0,50.0,7.88,0,65.0,2.333333333,2,45.0,0,32970.66667,1649.666667,0.05,0.0,32970.66667,568.0,1,100000.0,50.0,2546,2,-0.09443908341540187
66,585.0,1,100000.0,100.0,12.24,0,1.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,585.0,1,100000.0,100.0,3870,1,-0.22401631811110076
67,688.0,0,150000.0,100.0,11.94,0,65.33333333333333,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,688.0,0,150000.0,100.0,3521,0,-0.1674648309826167
68,621.0,1,100000.0,100.0,6.17,0,37.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,621.0,1,100000.0,100.0,8844,1,-0.2238123015041471
69,519.0,2,35000.0,100.0,0.98,2,16.666666666666668,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,519.0,2,35000.0,100.0,4604,1,-0.2971484533889036
70,595.0,1,100000.0,100.0,5.7,0,24.0,1.75,1,38.75,0,14581.0,572.7975,0.04,1.0,14581.0,595.0,1,100000.0,100.0,1371,0,-0.08288164084914035
71,498.0,3,0.0,100.0,26.96,0,54.0,0.5,0,27.25,0,41224.25,9573.08,0.23,0.0,41224.25,498.0,3,0.0,100.0,3876,2,-0.18741937926712032
72,479.0,3,0.0,50.0,3.58,0,9.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,479.0,3,0.0,50.0,5028,1,-0.35344253503059986
73,650.0,0,150000.0,0.0,31.31,0,56.0,0.0,0,0.0,3,0.0,0.0,0.0,0.6666666666666666,0.0,682.0,5,150000.0,80.0,138,1,-0.2109043001856491
74,564.0,1,100000.0,100.0,7.72,0,35.0,0.0,0,28.66666667,0,88215.66667,10655.09333,0.12,1.0,88215.66667,564.0,1,100000.0,100.0,1236,2,-0.06109255008868394
75,696.0,0,150000.0,100.0,11.24,0,89.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,696.0,0,150000.0,100.0,8279,1,-0.1674194939588492
76,645.0,0,150000.0,50.0,2.51,0,55.0,1.5,1,45.5,0,104422.75,15640.75,0.15,1.0,104422.75,548.0,2,35000.0,100.0,1711,0,-0.07338279378796837
77,696.0,0,150000.0,100.0,8.86,0,6.0,0.0,0,25.4,0,91694.4,28085.2,0.31,1.0,91694.4,696.0,0,150000.0,100.0,549,2,0.007486023592660725
78,744.0,0,150000.0,90.0,4.2,0,47.0,0.0,0,125.0,0,102433.25,12222.5,0.12,1.0,102433.25,744.0,0,150000.0,90.0,811,1,-0.0032416668508433075
79,609.0,0,150000.0,100.0,4.73,0,52.333333333333336,1.0,0,10.5,3,137265.92,29186.83,0.21,0.0,137265.92,609.0,0,150000.0,100.0,303,0,0.020586689784549
80,606.0,0,150000.0,100.0,9.42,0,79.0,0.0,0,66.0,0,53789.0,3000.0,0.06,1.0,53789.0,606.0,0,150000.0,100.0,4615,0,-0.015156022352576837
81,625.0,0,150000.0,100.0,2.78,0,23.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,625.0,0,150000.0,100.0,1522,1,-0.16782186004478558
82,542.0,2,35000.0,100.0,7.44,0,23.0,2.333333333,2,29.33333333,0,45553.5,2737.166667,0.06,1.0,45553.5,542.0,2,35000.0,100.0,2724,1,-0.1467011957165046
83,593.0,1,100000.0,100.0,14.23,0,6.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,593.0,1,100000.0,100.0,8128,0,-0.2239709810873333
84,659.0,0,150000.0,100.0,1.12,1,42.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,659.0,0,150000.0,100.0,4171,0,-0.1676291776937738
85,673.0,0,150000.0,100.0,1.84,1,83.0,1.0,0,2.5,3,250953.0,41752.0,0.17,0.0,250953.0,673.0,0,150000.0,100.0,6100,1,0.054861548187133416
86,539.0,2,35000.0,100.0,4.46,0,6.0,0.333333333,0,47.66666667,0,30153.0,3377.333333,0.11,0.0,30153.0,539.0,2,35000.0,100.0,3856,0,-0.15131207227209698
87,573.0,2,35000.0,100.0,7.65,0,29.666666666666668,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,573.0,2,35000.0,100.0,8262,1,-0.29684242847847314
88,625.0,0,150000.0,100.0,2.78,0,23.0,3.6,2,21.0,0,56987.8,2511.8,0.04,0.0,56987.8,625.0,0,150000.0,100.0,1522,1,-0.014094164401135001
89,650.0,0,150000.0,100.0,10.25,0,27.0,0.4,0,81.2,0,68463.6,2969.4,0.04,0.0,68463.6,650.0,0,150000.0,100.0,5871,1,-0.010529325090523638
90,643.0,0,150000.0,50.0,11.2,0,7.0,0.0,0,35.33333333,0,42483.02333,6065.703333,0.14,1.0,42483.02333,612.0,0,150000.0,100.0,5301,2,-0.02758010891663594
91,688.0,0,150000.0,100.0,11.94,0,56.0,0.0,0,83.66666667,0,184539.93,27124.04,0.15,4.0,184539.93,688.0,0,150000.0,100.0,3521,0,0.0243108866799196
92,534.0,2,35000.0,50.0,2.82,0,3.0,0.666666667,0,4.666666667,3,10621.66667,680.3333333,0.06,1.0,10621.66667,534.0,2,35000.0,50.0,1700,0,-0.24237336126558134
93,620.0,1,100000.0,100.0,4.42,0,66.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,620.0,1,100000.0,100.0,7460,3,-0.22381796863211806
94,9002.0,4,100000.0,100.0,0.93,2,6.0,0.333333333,0,30.0,0,23013.33333,3949.0,0.17,0.0,23013.33333,9002.0,4,100000.0,100.0,3435,2,-0.03272278242169702
95,537.0,2,35000.0,100.0,10.02,0,17.0,0.2,0,32.6,0,108504.4,12460.4,0.11,2.0,108504.4,537.0,2,35000.0,100.0,4122,0,-0.13877671694862492
96,713.0,0,150000.0,100.0,21.56,0,80.0,0.0,0,10.5,3,164320.45,48517.7075,0.3,1.0,164320.45,713.0,0,150000.0,100.0,5603,2,0.018421217380327842
97,605.0,0,150000.0,100.0,12.49,0,56.0,0.0,0,13.0,0,96636.75,13500.0,0.14,1.0,96636.75,605.0,0,150000.0,100.0,1294,0,-0.002380467124953164
98,625.0,0,150000.0,80.0,8.06,0,69.0,1.142857143,1,74.85714286,0,47251.28571,2859.857143,0.06,0.0,47251.28571,620.0,0,150000.0,100.0,5892,2,-0.020703013779075546
99,684.0,0,150000.0,100.0,0.31,3,59.666666666666664,0.0,0,21.66666667,0,17995.09667,5837.393333,0.32,0.0,17995.09667,684.0,0,150000.0,100.0,3634,1,-0.02539108930939702
100,624.0,0,150000.0,100.0,6.76,0,80.0,1.0,0,47.75,0,36983.5,3852.5,0.1,1.0,36983.5,624.0,0,150000.0,100.0,2059,1,-0.020066992147061872
101,684.0,0,150000.0,100.0,5.53,0,5.0,0.0,0,82.33333333,0,115959.0,5333.333333,0.05,1.0,115959.0,684.0,0,150000.0,100.0,6035,3,0.0038309452497736585
102,574.0,1,100000.0,100.0,14.98,0,80.0,0.5,0,22.5,0,57474.25,6064.25,0.11,1.0,57474.25,574.0,1,100000.0,100.0,4803,0,-0.07020585580858957
103,609.0,0,150000.0,100.0,4.95,0,4.0,0.0,0,91.5,0,150277.01,61899.5,0.41,0.0,150277.01,609.0,0,150000.0,100.0,4618,1,0.013642763616497062
104,703.0,0,150000.0,100.0,26.58,0,73.0,0.0,0,10.2,3,145621.8,29204.182,0.2,1.0,145621.8,703.0,0,150000.0,100.0,1362,1,0.012786852910207347
105,661.0,0,150000.0,100.0,16.49,0,88.0,0.0,0,9.75,3,767131.5,362456.5,0.47,1.0,767131.5,661.0,0,150000.0,100.0,4222,1,0.20876643933047448
106,519.0,5,35000.0,25.0,1.33,1,12.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,35000.0,0.0,4769,1,-0.3262977310828157
107,582.0,1,100000.0,100.0,8.72,0,63.666666666666664,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,582.0,1,100000.0,100.0,4699,1,-0.22403331949501357
108,561.0,1,100000.0,50.0,5.88,0,74.0,0.333333333,0,64.0,0,23972.0,1325.333333,0.06,1.0,23972.0,4781.0,4,56666.666666666664,100.0,5641,2,-0.11375962762971466
109,537.0,2,35000.0,100.0,9.83,0,17.0,0.25,0,32.75,0,65687.0,10049.5,0.15,1.0,65687.0,537.0,2,35000.0,100.0,2227,2,-0.14072383116681922
110,616.0,0,150000.0,100.0,9.24,0,91.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,616.0,0,150000.0,100.0,6333,3,-0.167872864196524
111,677.0,0,150000.0,50.0,0.99,2,6.0,0.0,0,3.333333333,2,267773.6667,379791.6667,1.42,1.0,267773.6667,665.0,0,150000.0,100.0,6518,0,0.039815397562759154
112,713.0,0,150000.0,100.0,21.56,0,45.666666666666664,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,713.0,0,150000.0,100.0,4124,2,-0.1673231527833433
113,613.0,0,150000.0,100.0,6.89,0,69.0,4.0,2,33.25,0,50514.1175,5013.8075,0.1,1.0,50514.1175,613.0,0,150000.0,100.0,4439,1,-0.016093229922246877
114,624.0,0,150000.0,100.0,6.78,0,80.0,0.75,0,34.5,0,40408.0775,2808.0,0.07,1.0,40408.0775,624.0,0,150000.0,100.0,2059,1,-0.019045461576577622
115,500.0,2,35000.0,100.0,7.36,0,1.0,3.75,2,10.5,3,70921.99,9731.49,0.14,0.0,70921.99,500.0,2,35000.0,100.0,2966,0,-0.13937194933017205
116,509.0,2,35000.0,100.0,11.56,0,27.0,0.25,0,9.75,3,192711.555,21172.75,0.11,1.0,192711.555,509.0,2,35000.0,100.0,3750,2,-0.10299186113420396
117,652.0,0,150000.0,100.0,4.71,0,80.0,3.25,2,10.0,3,990199.79,35251.38,0.04,1.0,990199.79,652.0,0,150000.0,100.0,201,0,0.2644302899406888
118,620.0,0,150000.0,0.0,8.13,0,79.66666666666667,0.0,0,73.25,0,0.0,27761.0,0.0,2.0,130551.27,694.6666666666666,5,150000.0,100.0,153,2,-0.1886313098399676
119,561.0,1,100000.0,50.0,5.88,0,74.0,0.333333333,0,64.0,0,23972.0,1325.333333,0.06,1.0,23972.0,530.0,2,35000.0,100.0,5641,2,-0.1258722856158555
120,639.0,0,150000.0,100.0,18.91,0,6.0,0.333333333,0,42.0,0,53112.03,7437.666667,0.14,1.0,53112.03,639.0,0,150000.0,100.0,4321,1,-0.015170943149468583
121,509.0,2,35000.0,100.0,11.56,0,24.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,509.0,2,35000.0,100.0,3750,2,-0.297205124668613
122,498.0,3,0.0,100.0,15.99,0,54.0,0.5,0,27.25,0,41224.25,9573.08,0.23,0.0,41224.25,498.0,3,0.0,100.0,3876,2,-0.17659432434951552
123,700.0,0,150000.0,2.0,23.48,0,45.0,0.25,0,103.0,0,306318.51,6357.25,0.02,1.0,306318.51,700.0,0,150000.0,88.66666666666667,204,1,0.04082344774931864
124,650.0,0,150000.0,100.0,31.55,0,75.0,0.25,0,18.5,0,40227.9575,2901.625,0.07,0.0,40227.9575,650.0,0,150000.0,100.0,138,1,-0.0406019547813984
125,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,128530.3267,8777.266667,0.07,1.0,128530.3267,655.0,0,150000.0,100.0,4666,1,0.00741654857934268
126,432.0,3,0.0,100.0,3.06,0,13.0,0.0,0,60.0,0,50542.8,14812.8,0.29,1.0,50542.8,432.0,3,0.0,100.0,2828,2,-0.18501374311269844
127,497.0,3,0.0,100.0,1.42,1,14.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,497.0,3,0.0,100.0,3700,0,-0.3364505712674987
128,632.0,0,150000.0,50.0,0.04,3,56.0,0.0,0,0.0,3,0.0,0.0,0.0,1.0,0.0,650.0,0,150000.0,80.0,203,1,-0.18009493220324288
129,542.0,2,35000.0,100.0,7.44,0,23.0,2.333333333,2,29.33333333,0,45553.5,2737.166667,0.06,1.0,45553.5,542.0,2,35000.0,100.0,2724,1,-0.1467011957165046
130,508.0,2,35000.0,90.0,4.12,0,9.666666666666666,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,518.0,2,35000.0,100.0,935,0,-0.29906304508671855
131,488.0,3,0.0,100.0,5.44,0,4.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,488.0,3,0.0,100.0,5529,1,-0.33650157541923714
132,549.3333333333334,5,66666.66666666667,100.0,1.98,1,8.666666666666666,1.0,0,67.66666667,0,75119.41,6881.47,0.09,1.0,75119.41,0.0,5,66666.66666666667,0.0,315,2,-0.11765142806264683
133,713.0,0,150000.0,100.0,3.08,0,80.0,0.0,0,34.66666667,0,785371.0,127546.85,0.16,2.0,785371.0,713.0,0,150000.0,100.0,633,1,0.1928517516970312
134,690.0,0,150000.0,33.3,30.28,0,80.0,0.25,0,120.75,0,391481.25,47417.1075,0.12,1.0,391481.25,703.0,0,150000.0,66.6,2131,0,0.06860106017269256
135,567.0,1,100000.0,70.0,2.97,0,72.0,1.0,0,10.2,3,71408.0,21484.02,0.3,1.0,71408.0,567.0,1,100000.0,70.0,1364,1,-0.07622314638294697
136,640.0,0,150000.0,100.0,2.3,0,43.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,640.0,0,150000.0,100.0,5368,2,-0.16773685312522157
137,655.0,0,150000.0,100.0,3.65,0,69.0,3.0,2,146.0,0,128530.3267,8777.266667,0.07,2.0,128530.3267,655.0,0,150000.0,100.0,4666,1,0.00741654857934268
138,595.0,1,100000.0,100.0,0.07,3,25.0,0.0,0,32.75,0,49681.75,17387.0,0.35,0.0,49681.75,595.0,1,100000.0,100.0,6593,0,-0.07241130131910346
139,716.0,0,150000.0,100.0,5.59,0,6.0,0.0,0,43.25,0,179114.1175,20752.5,0.12,1.0,179114.1175,716.0,0,150000.0,100.0,4765,3,0.022851079504238276
140,600.0,0,150000.0,0.0,11.1,0,2.0,3.25,2,12.5,0,120347.5,5801.75,0.05,1.3333333333333333,119847.05333333334,660.3333333333334,5,150000.0,100.0,88,1,-0.10399466999090808
141,713.0,0,150000.0,100.0,3.02,0,80.0,0.0,0,34.75,0,808278.75,143658.7025,0.18,1.0,808278.75,713.0,0,150000.0,100.0,633,1,0.2213351035675022
142,600.0,0,150000.0,51.0,4.83,0,39.0,0.0,0,0.0,3,58165.0,2500.0,0.04,2.0,58165.0,623.0,0,150000.0,100.0,4443,0,-0.0229607321456844
143,577.0,1,100000.0,100.0,0.73,2,6.0,1.333333333,1,26.0,0,350464.3333,37499.0,0.11,0.0,350464.3333,577.0,1,100000.0,100.0,4257,0,0.028033354430800766
144,673.0,0,150000.0,100.0,2.67,0,41.0,0.0,0,5.333333333,2,146077.1567,90402.39667,0.62,1.0,146077.1567,673.0,0,150000.0,100.0,7352,0,0.012752669195970567
145,650.0,0,150000.0,100.0,2.06,0,3.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,650.0,0,150000.0,100.0,1369,0,-0.16768018184551223
146,562.0,1,100000.0,100.0,8.23,0,6.0,3.0,2,139.25,0,63750.0,1532.5,0.02,0.0,63750.0,562.0,1,100000.0,100.0,4048,0,-0.05757678849808377
